"353","1","112.405986,28.537743;112.406026,28.537751;112.406153,28.538078;112.401935,28.538095;112.400285,28.538108;112.398385,28.538125;112.3975,28.538123;112.393893,28.53821;112.389693,28.538273;112.386511,28.538371;112.386511,28.538371;112.386511,28.538371;112.386511,28.538371;112.384185,28.53842;112.380271,28.53849;112.376943,28.538588;112.375563,28.538615;112.371643,28.538706;112.367555,28.539138;112.366838,28.539321;112.366823,28.539326;112.365501,28.539678;112.361416,28.540436;112.357086,28.540958;112.353481,28.541396;112.352735,28.542478;112.353178,28.545501;112.353755,28.549238;112.354226,28.552581;112.354365,28.553495;112.354813,28.556306;112.354965,28.557186;112.354983,28.557278;112.354983,28.557278;112.355233,28.559161;112.355776,28.562695;112.355836,28.56311;112.355836,28.56311;112.356216,28.56547;112.356341,28.566496;112.356631,28.568468;112.356631,28.568468;112.356631,28.568468;112.356628,28.568475;112.35704,28.571456;112.357398,28.573421;112.357588,28.574766;112.357938,28.576865;112.358565,28.579431;112.359673,28.58244;112.360058,28.583401;112.360058,28.583401;112.358923,28.58406;112.355366,28.585021;112.354338,28.58518;112.353011,28.585211;112.35173,28.585023;112.351026,28.584853;112.351003,28.584838;112.350658,28.58474;112.349131,28.584061;112.349105,28.58406;112.349105,28.58406;112.347763,28.583505;112.347175,28.583305;112.344746,28.583361;112.342023,28.583726;112.33857,28.584448;112.337331,28.584695;112.336561,28.584878;112.336561,28.584878;112.33521,28.585183;112.334088,28.585426;112.334088,28.585426;112.333648,28.585408;112.33208,28.585395;112.33137,28.587318;112.33079,28.590128;112.330205,28.593013;112.329621,28.596038;112.329361,28.597446;112.329355,28.597465;112.329355,28.597465;112.329086,28.598571;112.328746,28.600508;112.328746,28.600508;112.328746,28.600508;112.328746,28.600508;112.329055,28.601638;112.332391,28.60273;112.33361,28.603088;112.33361,28.603088;112.33377,28.603165;112.335701,28.603906;112.335556,28.604481;112.335546,28.604503;112.335496,28.604593;112.334658,28.606446;112.333698,28.608668;112.332768,28.611625;112.332651,28.614388;112.336763,28.614663;112.338093,28.61471;112.338093,28.61471;112.338135,28.614708;112.340876,28.614905;112.344745,28.61512;112.344836,28.61511;112.344858,28.61511;112.345476,28.615136;112.347951,28.612678;112.350273,28.609681;112.350778,28.609085;112.351981,28.609046;112.355961,28.609975;112.360165,28.610805;112.361538,28.611073;112.361538,28.611073;112.361593,28.61115;112.36025,28.610991"
"353","2","112.360613,28.611068;112.360613,28.611068;112.358443,28.610593;112.356621,28.610181;112.353393,28.609506;112.350496,28.60956;112.348155,28.612586;112.34705,28.614021;112.344286,28.615226;112.34167,28.615068;112.339773,28.614948;112.337238,28.614733;112.33286,28.614423;112.33249,28.613021;112.333018,28.61018;112.334123,28.607678;112.335181,28.605221;112.334378,28.603458;112.333066,28.603111;112.333066,28.603111;112.332853,28.603031;112.330635,28.602305;112.32909,28.601761;112.328441,28.601478;112.328491,28.60055;112.328491,28.60055;112.328491,28.60055;112.3287,28.599588;112.329315,28.596948;112.329315,28.596948;112.329323,28.59693;112.329458,28.596375;112.329861,28.59464;112.330206,28.592915;112.33043,28.591846;112.330733,28.590433;112.33092,28.589463;112.331116,28.588496;112.331341,28.587448;112.331411,28.587151;112.331661,28.585803;112.331791,28.585283;112.333686,28.585246;112.334183,28.585236;112.334183,28.585236;112.335476,28.58501;112.33697,28.584678;112.33697,28.584678;112.337373,28.584593;112.340063,28.584008;112.340476,28.583886;112.340476,28.583886;112.340841,28.583853;112.34392,28.583288;112.344755,28.58313;112.344783,28.583125;112.345411,28.583036;112.3462,28.582991;112.3462,28.582991;112.34746,28.583225;112.348198,28.583486;112.348221,28.5835;112.348221,28.5835;112.348221,28.5835;112.349008,28.583888;112.350606,28.584506;112.350606,28.584506;112.350606,28.584506;112.350606,28.584506;112.350606,28.584506;112.352056,28.584905;112.354193,28.58505;112.355321,28.584875;112.355321,28.584875;112.355321,28.584875;112.357813,28.584281;112.358266,28.58412;112.358266,28.58412;112.358731,28.58398;112.359893,28.583396;112.359456,28.582128;112.359456,28.582128;112.359456,28.582128;112.358828,28.580456;112.358405,28.57951;112.357931,28.57789;112.357536,28.575903;112.357433,28.574998;112.357176,28.57339;112.357048,28.572648;112.357048,28.572648;112.357036,28.57213;112.356615,28.569775;112.356445,28.568556;112.355991,28.56566;112.355991,28.56566;112.355991,28.56566;112.355991,28.56566;112.355991,28.56566;112.355883,28.564746;112.355845,28.564531;112.355845,28.564531;112.355781,28.56412;112.355496,28.56229;112.355178,28.55977;112.354798,28.557745;112.354798,28.557745;112.354798,28.557745;112.354735,28.557061;112.354705,28.556693;112.354258,28.553748;112.35419,28.553081;112.35419,28.553081;112.353793,28.55082;112.353633,28.54987;112.35329,28.547455;112.352743,28.543826;112.353365,28.541121;112.35411,28.541036;112.357738,28.54062;112.358045,28.540583;112.36188,28.540128;112.36305,28.539993;112.367226,28.538946;112.370886,28.53845;112.370886,28.53845;112.370886,28.53845;112.373426,28.538438;112.375895,28.538353;112.377431,28.538366;112.380645,28.538246;112.381395,28.538233;112.385501,28.538138;112.385701,28.538133;112.388081,28.5381;112.389095,28.538016;112.389095,28.538016;112.389836,28.538043;112.391065,28.538023;112.391378,28.538016;112.394171,28.53795;112.397213,28.537856;112.399561,28.537861;112.403006,28.537855;112.4058,28.53775"
"354","1","112.390498,28.565778;112.389086,28.567093;112.387743,28.568435;112.386475,28.569583;112.383621,28.571463;112.382396,28.572256;112.382396,28.572256;112.381868,28.572606;112.378645,28.574698;112.378268,28.574936;112.376381,28.576188;112.373996,28.577671;112.371458,28.57879;112.369893,28.579548;112.368858,28.580075;112.367256,28.580878;112.366596,28.581171;112.364088,28.582385;112.363411,28.582658;112.363411,28.582658;112.362403,28.582953;112.360461,28.583556;112.359021,28.583993;112.357931,28.584383;112.357931,28.584383;112.357853,28.584416;112.355515,28.584988;112.35511,28.585068;112.35511,28.585068;112.353883,28.585238;112.353088,28.585211;112.351561,28.584988;112.35031,28.584528;112.349028,28.584021;112.349028,28.584021;112.349028,28.584021;112.34734,28.583335;112.345276,28.58329;112.342275,28.583736;112.339348,28.584248;112.337721,28.584593;112.337721,28.584593;112.336883,28.584813;112.336883,28.584813;112.336883,28.584813;112.334438,28.585321;112.334158,28.585348;112.334158,28.585348;112.333121,28.58529;112.332163,28.585256;112.331526,28.586775;112.330996,28.589301;112.330601,28.5912;112.330121,28.593496;112.330076,28.595318;112.330296,28.594135;112.330296,28.594135;112.330296,28.594135;112.3296,28.594015;112.327988,28.593738;112.325315,28.593525;112.325123,28.593511;112.325123,28.593511;112.323608,28.593375;112.321721,28.593475;112.321721,28.593475;112.32157,28.593498;112.319086,28.593931;112.319086,28.593931;112.319086,28.593931;112.31708,28.594258;112.315716,28.594258;112.31585,28.59425;112.31585,28.59425"
"354","2","112.317915,28.594215;112.31588,28.594296;112.315825,28.594275;112.315903,28.594275;112.315903,28.594275;112.315903,28.594275;112.315903,28.594275;112.316958,28.594276;112.317513,28.594261;112.31823,28.594103;112.319665,28.593748;112.321961,28.593456;112.323986,28.59347;112.324881,28.593531;112.326943,28.593816;112.32836,28.59395;112.32836,28.59395;112.32836,28.59395;112.328616,28.593996;112.329123,28.594035;112.329368,28.595175;112.33,28.59398;112.330715,28.590455;112.331415,28.587055;112.331703,28.58565;112.333196,28.585321;112.334188,28.58533;112.334188,28.58533;112.334188,28.58533;112.336015,28.585041;112.337016,28.584723;112.337016,28.584723;112.337045,28.58472;112.3392,28.584263;112.34051,28.583945;112.342695,28.583673;112.344781,28.583171;112.344781,28.583171;112.344781,28.583171;112.346168,28.583103;112.347385,28.583301;112.348095,28.583538;112.348095,28.583538;112.348095,28.583538;112.3493,28.584068;112.350443,28.584521;112.350443,28.584521;112.350443,28.584521;112.352191,28.585008;112.352191,28.585008;112.354555,28.585095;112.355275,28.584968;112.355275,28.584968;112.355275,28.584968;112.357675,28.584398;112.35844,28.584156;112.35844,28.584156;112.358721,28.584101;112.359656,28.583851;112.359656,28.583851;112.36061,28.583526;112.363391,28.582575;112.364941,28.581971;112.367263,28.580881;112.367281,28.58088;112.367281,28.58088;112.36776,28.58068;112.370578,28.579171;112.370765,28.579081;112.370765,28.579081;112.37203,28.578553;112.374315,28.577533;112.375468,28.576805;112.376133,28.576308;112.376133,28.576308;112.376491,28.576071;112.378621,28.57464;112.378655,28.574625;112.380488,28.573373;112.380553,28.573313;112.380553,28.573313;112.381593,28.57269;112.384735,28.570643;112.38611,28.569701;112.38611,28.569701;112.38665,28.569265;112.388156,28.567808;112.38944,28.566166;112.391566,28.566151;112.392681,28.565811;112.39276,28.565423;112.39276,28.565423;112.393016,28.56521;112.393133,28.564395"
"355","1","112.358115,28.594465;112.359448,28.59501;112.357726,28.59431;112.357726,28.59431;112.357726,28.59431;112.357726,28.59431;112.357726,28.59431;112.357726,28.59431;112.357726,28.59431;112.357726,28.59431;112.356726,28.593743;112.355955,28.593283;112.355826,28.593223;112.355826,28.593223;112.355503,28.593048;112.354041,28.592198;112.352178,28.591153;112.350363,28.590115;112.350525,28.589478;112.350525,28.589478;112.350525,28.589478;112.350723,28.589048;112.351578,28.587195;112.35162,28.58706;112.35162,28.58706;112.351813,28.586648;112.352216,28.585076;112.351021,28.584808;112.351021,28.584808;112.351021,28.584808;112.349563,28.584198;112.348931,28.583978;112.348931,28.583978;112.348688,28.583891;112.346823,28.583158;112.346823,28.583158;112.346823,28.583158;112.346823,28.583158;112.34659,28.582058;112.34668,28.580958;112.34668,28.580958;112.34668,28.580958;112.346746,28.579705;112.346806,28.578531;112.346851,28.577921;112.346868,28.576701;112.346991,28.575173;112.34704,28.574543;112.34704,28.574543;112.34704,28.574543;112.347076,28.573845;112.347173,28.572341;112.347248,28.570613;112.34725,28.570588;112.34725,28.570588;112.347288,28.570445;112.3473,28.568671;112.347346,28.567698;112.347346,28.567698;112.347375,28.567506;112.347483,28.565226;112.347511,28.564768;112.347541,28.564143;112.347541,28.564143;112.347541,28.564143;112.347308,28.562393;112.347268,28.562176;112.347268,28.562176;112.34722,28.561743;112.34693,28.560138;112.34671,28.558921;112.34671,28.558921;112.3467,28.55891;112.346405,28.557288;112.346405,28.557288;112.346368,28.556346;112.346445,28.554576;112.346476,28.553651;112.346573,28.55189;112.346583,28.551523;112.346583,28.551523;112.346595,28.551421;112.346543,28.550106;112.34617,28.548323;112.345913,28.547326;112.345913,28.547326;112.345913,28.547326;112.345746,28.545025;112.345733,28.543463;112.345745,28.542551;112.345745,28.542551;112.345756,28.542135;112.34581,28.539426;112.345808,28.536821;112.345665,28.534288;112.343935,28.531413;112.340996,28.52976;112.340678,28.52968;112.340678,28.52968;112.340076,28.529545;112.337463,28.52917;112.334596,28.528766;112.33162,28.528595;112.32993,28.52863;112.327116,28.528778;112.323495,28.529018;112.320053,28.529583;112.316733,28.530908;112.313786,28.532941"
"355","2","112.31196,28.53475;112.313345,28.533236;112.315941,28.531253;112.318143,28.530141;112.318266,28.53009;112.319451,28.529668;112.322918,28.528966;112.326888,28.528715;112.327581,28.528668;112.328881,28.528586;112.330868,28.528485;112.330918,28.528483;112.330918,28.528483;112.332576,28.52853;112.336113,28.528878;112.33825,28.529156;112.341458,28.529835;112.34448,28.531876;112.345888,28.535025;112.345936,28.536338;112.345913,28.539226;112.345896,28.541521;112.345895,28.542283;112.3459,28.543671;112.345865,28.546216;112.346315,28.548301;112.346448,28.548921;112.346806,28.551051;112.346736,28.552358;112.346676,28.553208;112.346573,28.555471;112.346525,28.556291;112.34674,28.558155;112.346928,28.559271;112.347318,28.561525;112.347475,28.562361;112.347475,28.562361;112.34752,28.562598;112.347655,28.56524;112.34754,28.567411;112.347513,28.568981;112.347458,28.57085;112.347465,28.570955;112.347465,28.570955;112.347381,28.571676;112.34719,28.573748;112.347161,28.574368;112.347161,28.574368;112.347161,28.574368;112.347126,28.575136;112.347065,28.576061;112.347065,28.576061;112.347048,28.576653;112.346973,28.577621;112.346973,28.577621;112.346973,28.577621;112.346875,28.57969;112.34679,28.581635;112.346723,28.582688;112.346921,28.583058;112.348225,28.583488;112.348225,28.583488;112.348225,28.583488;112.349288,28.584016;112.35059,28.584536;112.35059,28.584536;112.350621,28.584555;112.352361,28.585045;112.352025,28.586278;112.351158,28.588298;112.35088,28.58893;112.35088,28.58893;112.350728,28.58916;112.351101,28.590521;112.352935,28.59157;112.355355,28.592928;112.355835,28.593295;112.355835,28.593295;112.356096,28.593466"
"356","1","112.312916,28.618946;112.313508,28.619543;112.314985,28.617908;112.315361,28.617323;112.31675,28.614946;112.317753,28.613196;112.318941,28.61105;112.32017,28.608236;112.320068,28.607805;112.31976,28.605893;112.319451,28.603996;112.319276,28.603075;112.318976,28.601276;112.318928,28.60114;112.318798,28.600515;112.318798,28.600515;112.318786,28.600363;112.318505,28.598471;112.318281,28.597076;112.318106,28.596038;112.318106,28.596038;112.318106,28.596038;112.317791,28.594263;112.31822,28.594066;112.320401,28.593565;112.321498,28.593436;112.323521,28.593393;112.324841,28.593458;112.324841,28.593458;112.324841,28.593458;112.325928,28.593655;112.328046,28.593813;112.32829,28.59386;112.32829,28.59386;112.32829,28.59386;112.328358,28.593883;112.328883,28.593918;112.329001,28.593903;112.329103,28.593913;112.329103,28.593913;112.329103,28.593913;112.329578,28.594048;112.329388,28.595186;112.330175,28.593256;112.330805,28.590163;112.331461,28.586978;112.33197,28.584563;112.332485,28.583755;112.332485,28.583755;112.332485,28.583755;112.333483,28.582541;112.334195,28.58111;112.334215,28.580996;112.334241,28.580603;112.334241,28.580603;112.334261,28.580423;112.334508,28.578396;112.334736,28.577691;112.334736,28.577691;112.334856,28.57739;112.335606,28.575451;112.336066,28.574185;112.33655,28.572863;112.33655,28.572863;112.33655,28.572863;112.337123,28.571385;112.337276,28.570958;112.337276,28.570958;112.337436,28.57045;112.33745,28.570283;112.33759,28.56893;112.337558,28.568481;112.337558,28.568481;112.33757,28.56828;112.337486,28.566301;112.337486,28.56628;112.337486,28.56628;112.337516,28.565351;112.337535,28.563713;112.338886,28.563593;112.338886,28.563593;112.338886,28.563593;112.340518,28.563708;112.343455,28.563806;112.345778,28.563828;112.345778,28.563828;112.345778,28.563828;112.347016,28.563881;112.347978,28.563828;112.349273,28.563761;112.349273,28.563761;112.349273,28.563761;112.34972,28.563743;112.352163,28.563586;112.353676,28.563441;112.353738,28.56344;112.353738,28.56344;112.35502,28.563368;112.35548,28.561996;112.355096,28.559246;112.354836,28.557771;112.354836,28.557771;112.354836,28.557771;112.352951,28.556683;112.352458,28.556711;112.351638,28.556756;112.348346,28.556878;112.346283,28.556988;112.343851,28.557011;112.343541,28.557028;112.342521,28.557088;112.342435,28.55709;112.342435,28.55709;112.340848,28.557108;112.34035,28.557121;112.339543,28.557106;112.337541,28.55714;112.337081,28.55456;112.337058,28.554221;112.337058,28.554221;112.33706,28.553935;112.337,28.552046;112.336908,28.550383;112.336815,28.549253;112.336815,28.549253;112.336815,28.549253;112.336703,28.54783;112.336693,28.547691;112.336641,28.546868;112.336615,28.546451;112.336605,28.546315;112.336595,28.546178;112.336546,28.545626;112.336426,28.544708;112.336426,28.544708;112.336416,28.544591;112.335953,28.542845;112.335728,28.54241;112.335728,28.54241;112.335728,28.54241;112.337243,28.542243"
"356","2","112.337026,28.542231;112.33679,28.543286;112.336718,28.544893;112.336896,28.547721;112.337053,28.54952;112.337171,28.551991;112.33731,28.555356;112.338578,28.556995;112.342421,28.556861;112.345636,28.556738;112.346193,28.556706;112.346193,28.556706;112.348715,28.55669;112.348871,28.556686;112.349968,28.556658;112.350895,28.556645;112.351365,28.556638;112.353188,28.556588;112.354466,28.556546;112.354466,28.556546;112.355021,28.557153;112.355271,28.559481;112.355738,28.56298;112.355755,28.563113;112.355763,28.563258;112.354511,28.56352;112.351171,28.563683;112.347941,28.563926;112.347941,28.563926;112.347941,28.563926;112.347543,28.563968;112.346093,28.563938;112.343578,28.56383;112.340143,28.563725;112.338055,28.56368;112.337645,28.56566;112.337733,28.56614;112.337733,28.56614;112.337733,28.56614;112.337733,28.56614;112.337735,28.566163;112.337805,28.568478;112.337941,28.569705;112.337913,28.570281;112.337233,28.571656;112.336778,28.572778;112.33619,28.57436;112.336095,28.574586;112.335245,28.5769;112.335245,28.5769;112.335245,28.5769;112.334865,28.57792;112.334386,28.580616;112.334306,28.581538;112.334306,28.581538;112.334326,28.581563;112.332838,28.583595;112.332726,28.583755;112.332726,28.583755;112.332295,28.584288;112.331648,28.5859;112.331311,28.587583;112.330921,28.589563;112.330366,28.592285;112.329805,28.595036;112.330685,28.594251;112.330318,28.594145;112.330318,28.594145;112.330236,28.59412;112.329945,28.594021;112.328848,28.593921;112.327268,28.593753;112.326091,28.593653;112.325298,28.593585;112.325298,28.593585;112.325298,28.593585;112.324215,28.593466;112.324073,28.593458;112.321978,28.593441;112.321655,28.593475;112.321655,28.593475;112.320705,28.593485;112.31902,28.593945;112.31902,28.593945;112.318878,28.593978;112.317851,28.594241;112.318063,28.595691;112.318131,28.595956;112.318131,28.595956;112.318178,28.596303;112.318256,28.596948;112.318433,28.598025;112.318708,28.599636;112.31891,28.600548;112.31891,28.600548;112.318931,28.600796;112.319216,28.602578;112.319475,28.604241;112.320098,28.607628;112.320136,28.607871;112.320136,28.607871;112.320136,28.607871;112.320136,28.607871;112.320281,28.608378;112.318885,28.611188;112.317253,28.614168;112.316816,28.614971;112.316816,28.614971;112.316523,28.615378;112.315281,28.6175;112.313455,28.619628;112.312938,28.619048;112.312938,28.619048;112.312966,28.619028"
"360","1","112.393153,28.564211;112.39237,28.564216;112.39161,28.564563;112.390826,28.565405;112.390078,28.56644;112.388128,28.568026;112.386575,28.569441;112.385478,28.570193;112.383301,28.57165;112.382303,28.572305;112.379825,28.573915;112.379503,28.574118;112.379161,28.574368;112.376755,28.575953;112.375661,28.5767;112.375595,28.576746;112.375265,28.576923;112.37271,28.578218;112.371635,28.578686;112.369938,28.579485;112.369098,28.579911;112.368855,28.580028;112.367065,28.580925;112.364895,28.582015;112.362378,28.58294;112.35968,28.583821;112.35808,28.584273;112.355741,28.58492;112.353445,28.58522;112.35292,28.585206;112.350928,28.584783;112.349686,28.584221;112.347808,28.583465;112.346963,28.583228;112.346963,28.583228;112.345256,28.58325;112.342771,28.583616;112.341283,28.58387;112.33834,28.584481;112.33782,28.584593;112.336913,28.584831;112.336896,28.584833;112.336896,28.584833;112.335736,28.585043;112.33425,28.585343;112.33425,28.585343;112.33425,28.585343;112.333008,28.585298;112.332246,28.585333;112.332246,28.585333;112.331675,28.585748;112.331233,28.587925;112.330831,28.589993;112.330421,28.591928;112.329903,28.594245;112.329625,28.595978;112.32936,28.597438;112.329335,28.59754;112.329335,28.59754;112.329215,28.597841;112.328881,28.599408;112.328836,28.599938;112.328701,28.600543;112.3287,28.600565;112.3287,28.600565;112.3287,28.600565;112.3287,28.600565;112.328453,28.601686;112.328206,28.602683;112.328145,28.603033;112.328145,28.603033;112.328145,28.603033;112.32796,28.603898;112.32784,28.60446;112.327675,28.605831;112.327091,28.608723;112.326501,28.61163;112.326086,28.61342;112.326011,28.613756;112.32548,28.616026;112.324846,28.619021;112.324426,28.621156;112.324426,28.621156;112.324426,28.621156;112.323891,28.623225;112.322988,28.62645;112.322196,28.629451;112.321833,28.63175;112.321503,28.635245;112.32141,28.6392;112.321046,28.642796;112.320226,28.646575;112.318988,28.650228;112.3177,28.653433;112.317091,28.65496;112.31638,28.657566;112.316345,28.657701;112.316063,28.658896;112.316063,28.658896;112.31573,28.660695;112.315415,28.66294;112.315146,28.665371;112.315101,28.665781;112.314966,28.666978;112.314818,28.668596;112.314818,28.668596;112.314766,28.668833;112.314386,28.672365;112.313906,28.676281;112.31347,28.679638;112.313205,28.68105;112.312691,28.68337;112.312658,28.683503;112.312273,28.685093;112.312268,28.685116;112.312171,28.685403;112.312513,28.687513;112.313141,28.689355"
"360","2","112.30923,28.690448;112.310446,28.69001;112.311678,28.68658;112.312676,28.683036;112.313288,28.679863;112.313591,28.678285;112.314068,28.67431;112.314453,28.670513;112.314785,28.667288;112.315248,28.663391;112.31544,28.661638;112.316095,28.658173;112.317285,28.654196;112.318718,28.650536;112.319328,28.649026;112.320483,28.645125;112.320923,28.64262;112.321266,28.63994;112.321386,28.636108;112.321608,28.632395;112.32162,28.631943;112.32162,28.631943;112.321845,28.630793;112.322361,28.628306;112.32284,28.626488;112.323538,28.624048;112.324178,28.621491;112.324445,28.620463;112.325023,28.617643;112.32526,28.616425;112.325573,28.614785;112.325673,28.614288;112.325673,28.614288;112.325881,28.613083;112.326081,28.611981;112.326481,28.609998;112.326488,28.60997;112.326488,28.60997;112.32672,28.608933;112.327326,28.606105;112.327351,28.605911;112.327351,28.605911;112.327351,28.605911;112.327351,28.605911;112.327351,28.605911;112.327625,28.604648;112.328081,28.602995;112.328183,28.602088;112.328183,28.602088;112.328183,28.602088;112.328408,28.601043;112.328503,28.600555;112.328503,28.600555;112.32856,28.600268;112.328875,28.598775;112.329205,28.59721;112.329205,28.59721;112.329205,28.59721;112.329246,28.597026;112.329306,28.596625;112.329708,28.595278;112.33031,28.592368;112.330983,28.589131;112.331561,28.586223;112.331731,28.585473;112.33174,28.585421;112.333651,28.585295;112.334245,28.585256;112.334245,28.585256;112.334245,28.585256;112.33627,28.584886;112.337046,28.58469;112.337046,28.58469;112.337293,28.584626;112.340548,28.583928;112.343985,28.583333;112.344858,28.58313;112.344858,28.58313;112.345578,28.583028;112.347723,28.583328;112.348101,28.58347;112.348101,28.58347;112.348101,28.58347;112.35013,28.584353;112.350418,28.584458;112.350418,28.584458;112.350891,28.58468;112.352021,28.584946;112.354011,28.58511;112.35508,28.584948;112.35508,28.584948;112.355216,28.584968;112.35821,28.584231;112.359508,28.583835;112.36065,28.583403;112.363151,28.582605;112.3649,28.581933;112.3649,28.581933;112.3649,28.581933;112.366928,28.580935;112.367815,28.580495;112.36894,28.579958;112.370735,28.57898;112.370868,28.578921;112.370868,28.578921;112.371181,28.578813;112.373935,28.577621;112.376156,28.576195;112.376156,28.576195;112.376156,28.576195;112.37768,28.575241;112.378948,28.574351;112.378948,28.574351;112.379723,28.573845;112.382376,28.572106;112.382376,28.572106;112.382376,28.572106;112.384295,28.570886;112.386941,28.569011;112.387715,28.568233;112.387715,28.568233;112.387841,28.568135;112.389191,28.566888;112.390081,28.566135;112.391618,28.56616"
