latitude,longitude,generation_time_str
26.886751,112.599499,190515065927
26.886751,112.599499,190515065937
26.886751,112.599499,190515065947
26.886751,112.599499,190515065957
26.886751,112.599499,190515070007
26.886751,112.599499,190515070017
26.886751,112.599499,190515070027
26.886751,112.599499,190515070037
26.886751,112.599499,190515070047
26.886751,112.599499,190515070057
26.886751,112.599499,190515070107
26.886751,112.599499,190515070117
26.886404,112.60035,190515070127
26.886406,112.600355,190515070137
26.886406,112.600356,190515070147
26.886408,112.600355,190515070157
26.886406,112.600356,190515070207
26.886406,112.600356,190515070217
26.886628,112.600393,190515070227
26.887056,112.600385,190515070237
26.887516,112.600181,190515070247
26.887831,112.599981,190515070257
26.888534,112.599688,190515070307
26.888816,112.599548,190515070317
26.888819,112.599546,190515070327
26.888819,112.599548,190515070337
26.888821,112.599548,190515070347
26.888823,112.599549,190515070357
26.888823,112.599548,190515070407
26.888821,112.599544,190515070417
26.888819,112.599546,190515070427
26.888823,112.599546,190515070437
26.889068,112.599433,190515070447
26.889658,112.599139,190515070457
26.890324,112.598824,190515070507
26.890701,112.598751,190515070516
26.890821,112.598839,190515070521
26.890919,112.598944,190515070531
26.891049,112.599083,190515070541
26.891064,112.599098,190515070551
26.891064,112.599099,190515070601
26.891066,112.599101,190515070611
26.891064,112.599099,190515070621
26.891066,112.599091,190515070631
26.891063,112.599096,190515070641
26.891066,112.599098,190515070651
26.901341,112.617591,190515075944
26.901513,112.617454,190515075954
26.901971,112.617132,190515080004
26.901995,112.617104,190515080014
26.901995,112.617099,190515080024
26.901988,112.617102,190515080034
26.901995,112.617104,190515080044
26.901998,112.617101,190515080054
26.901996,112.617099,190515080104
26.901995,112.617102,190515080114
26.90199,112.617102,190515080124
26.902045,112.617049,190515080134
26.902341,112.616929,190515080143
26.90311,112.616631,190515080153
26.903883,112.616361,190515080203
26.904401,112.616178,190515080213
26.905026,112.616008,190515080223
26.905685,112.615743,190515080233
26.905975,112.615731,190515080239
26.906833,112.615923,190515080249
26.907106,112.616218,190515080254
26.907351,112.616894,190515080304
26.907291,112.617206,190515080307
26.907406,112.617681,190515080314
26.90762,112.617956,190515080324
26.907998,112.618591,190515080334
26.9084,112.619612,190515080344
26.908735,112.620494,190515080354
26.909178,112.621499,190515080404
26.909515,112.621901,190515080414
26.909585,112.621702,190515080419
26.909455,112.621424,190515080423
26.909095,112.620551,190515080433
26.908781,112.619811,190515080443
26.908305,112.618874,190515080453
26.908005,112.617981,190515080503
26.908026,112.617929,190515080504
26.908165,112.617862,190515080507
26.908425,112.617912,190515080512
26.908985,112.618071,190515080522
26.909008,112.618077,190515080532
26.90929,112.618157,190515080542
26.90966,112.618262,190515080552
26.909855,112.618336,190515080602
26.910095,112.618432,190515080612
26.91078,112.618569,190515080622
26.91118,112.618671,190515080632
26.91126,112.618719,190515080642
26.911261,112.618736,190515080652
26.911263,112.618737,190515080702
26.911265,112.618744,190515080712
26.911266,112.618747,190515080722
26.911311,112.618867,190515080732
26.911446,112.619486,190515080742
26.911675,112.620107,190515080752
26.911976,112.620622,190515080802
26.912183,112.621032,190515080812
26.912303,112.621244,190515080822
26.912396,112.621384,190515080832
26.912651,112.621787,190515080842
26.91293,112.622387,190515080852
26.913223,112.623209,190515080902
26.913355,112.623579,190515080911
26.913496,112.623706,190515080921
26.913578,112.623697,190515080929
26.913713,112.623671,190515080939
26.91381,112.623716,190515080947
26.914001,112.623837,190515080957
26.91424,112.624052,190515081003
26.914348,112.624144,190515081013
26.914363,112.624161,190515081023
26.914358,112.624156,190515081033
26.914363,112.624161,190515081043
26.91436,112.624152,190515081053
26.914356,112.624154,190515081103
26.91436,112.624156,190515081113
26.914358,112.624156,190515081123
26.914358,112.624159,190515081133
26.914361,112.624157,190515081143
26.91436,112.624154,190515081153
26.914363,112.624152,190515081203
26.914363,112.624152,190515081213
26.914363,112.624152,190515081223
26.914363,112.624152,190515081233
26.914363,112.624152,190515081243
26.914363,112.624152,190515081253
26.914363,112.624152,190515081303
26.914363,112.624152,190515081313
26.914363,112.624152,190515081323
26.914363,112.624152,190515081333
26.914363,112.624152,190515081343
26.915526,112.624574,190515081353
26.915521,112.624567,190515081403
26.915503,112.624551,190515081413
26.915515,112.624556,190515081423
26.915518,112.624559,190515081433
26.915518,112.624561,190515081443
26.915516,112.624559,190515081453
26.915498,112.624567,190515081503
26.915273,112.624507,190515081512
26.914741,112.624297,190515081522
26.91454,112.624224,190515081532
26.914486,112.624169,190515081542
26.914471,112.624146,190515081552
26.914471,112.624146,190515081602
26.914116,112.623842,190515081610
26.91348,112.623684,190515081620
26.9133,112.623462,190515081630
26.91318,112.622906,190515081640
26.913123,112.622709,190515081650
26.91308,112.622604,190515081700
26.91293,112.622371,190515081710
26.912678,112.621834,190515081720
26.912606,112.621637,190515081727
26.912591,112.621476,190515081737
26.912561,112.621412,190515081747
26.912316,112.621087,190515081757
26.912188,112.620867,190515081807
26.911943,112.620526,190515081817
26.91165,112.620116,190515081827
26.911475,112.619767,190515081834
26.911348,112.619277,190515081844
26.91127,112.618919,190515081854
26.91127,112.618872,190515081904
26.911273,112.618879,190515081914
26.911273,112.618882,190515081924
26.911273,112.618882,190515081934
26.888348,112.607861,190515083850
26.888554,112.607791,190515083900
26.888556,112.607791,190515083910
26.888658,112.607738,190515083920
26.889304,112.607528,190515083930
26.890039,112.6073,190515083940
26.890276,112.607123,190515083950
26.890729,112.606998,190515083955
26.891398,112.606805,190515084005
26.891506,112.606775,190515084015
26.891546,112.606775,190515084025
26.892078,112.606565,190515084035
26.892626,112.606348,190515084045
26.892989,112.606338,190515084055
26.893479,112.606181,190515084105
26.893506,112.606166,190515084115
26.893518,112.606166,190515084125
26.893974,112.606121,190515084135
26.894206,112.606038,190515084145
26.894276,112.60605,190515084155
26.894353,112.606026,190515084205
26.895029,112.605713,190515084215
26.895333,112.605548,190515084225
26.895681,112.605403,190515084235
26.896189,112.605015,190515084245
26.896333,112.604848,190515084252
26.896383,112.604715,190515084302
26.896378,112.604713,190515084312
26.896381,112.604718,190515084322
26.896383,112.604716,190515084332
26.896383,112.604718,190515084342
26.896383,112.604713,190515084352
26.896383,112.604715,190515084402
26.896383,112.604716,190515084412
26.896379,112.604718,190515084422
26.896374,112.604718,190515084432
26.896378,112.604718,190515084442
26.896378,112.604718,190515084452
26.896378,112.604718,190515084502
26.896378,112.604718,190515084512
26.896378,112.604718,190515084522
26.896378,112.604718,190515084532
26.896378,112.604718,190515084542
26.896378,112.604718,190515084552
26.896378,112.604718,190515084602
26.896378,112.604718,190515084612
26.896378,112.604718,190515084622
26.896378,112.604718,190515084632
26.896378,112.604718,190515084642
26.896979,112.602215,190515084645
26.896459,112.60181,190515084655
26.895938,112.601536,190515084705
26.895441,112.601293,190515084715
26.894998,112.601066,190515084725
26.894994,112.601066,190515084735
26.894768,112.60099,190515084745
26.894229,112.600668,190515084755
26.893671,112.600146,190515084805
26.893018,112.599663,190515084815
26.892656,112.599396,190515084823
26.892553,112.599281,190515084828
26.892533,112.599353,190515084834
26.892658,112.599454,190515084838
26.893364,112.599841,190515084848
26.893999,112.600381,190515084858
26.894669,112.600908,190515084908
26.895119,112.601176,190515084917
26.895198,112.601218,190515084927
26.895198,112.601218,190515084937
26.895198,112.601221,190515084947
26.895199,112.60122,190515084957
26.895198,112.60122,190515085007
26.895203,112.601223,190515085017
26.895199,112.601223,190515085027
26.895201,112.601221,190515085037
26.895199,112.60122,190515085047
26.895201,112.601223,190515085057
26.890309,112.607081,190515085921
26.889743,112.607233,190515085931
26.889403,112.60733,190515085941
26.889333,112.607355,190515085951
26.889244,112.607393,190515090001
26.889184,112.607418,190515090011
26.888579,112.607631,190515090021
26.887823,112.607881,190515090031
26.887663,112.607946,190515090041
26.887663,112.607943,190515090051
26.887664,112.60794,190515090101
26.887661,112.607941,190515090111
26.887661,112.607945,190515090121
26.887661,112.607943,190515090131
26.887661,112.607945,190515090141
26.887501,112.607983,190515090151
26.887496,112.607981,190515090201
26.887496,112.607981,190515090211
26.887413,112.608045,190515090221
26.887363,112.608271,190515090226
26.887356,112.608321,190515090236
26.887278,112.610098,190515090246
26.887138,112.611228,190515090256
26.887138,112.612483,190515090306
26.887214,112.613521,190515090316
26.887281,112.614401,190515090326
26.887346,112.615376,190515090336
26.887431,112.616518,190515090346
26.887501,112.617552,190515090356
26.887463,112.618302,190515090406
26.887281,112.618676,190515090412
26.886878,112.619016,190515090420
26.886436,112.619066,190515090426
26.886069,112.618921,190515090431
26.885771,112.618592,190515090437
26.885588,112.618021,190515090446
26.885563,112.617482,190515090456
26.885659,112.617351,190515090500
26.885824,112.617299,190515090504
26.886351,112.617141,190515090514
26.886973,112.616962,190515090524
26.887578,112.616806,190515090534
26.888334,112.616714,190515090544
26.889056,112.616696,190515090554
26.889988,112.616679,190515090604
26.890743,112.616676,190515090614
26.891493,112.616655,190515090624
26.892171,112.616563,190515090634
26.892898,112.616393,190515090644
26.892976,112.616308,190515090654
26.892999,112.61631,190515090704
26.893393,112.616181,190515090714
26.893958,112.615991,190515090724
26.894288,112.615971,190515090733
26.894384,112.616276,190515090743
26.894424,112.616423,190515090748
26.894464,112.616826,190515090755
26.894509,112.617324,190515090805
26.894496,112.617609,190515090815
26.894513,112.617871,190515090825
26.894613,112.618436,190515090835
26.894858,112.619166,190515090845
26.894934,112.619489,190515090855
26.894948,112.619504,190515090905
26.894944,112.619526,190515090915
26.894963,112.619622,190515090925
26.894989,112.620029,190515090935
26.895416,112.620774,190515090945
26.895511,112.621104,190515090955
26.895616,112.621324,190515091005
26.895684,112.621416,190515091009
26.895796,112.621406,190515091014
26.895943,112.621236,190515091024
26.896128,112.621054,190515091034
26.896124,112.621044,190515091044
26.896119,112.621041,190515091054
26.902551,112.527856,190515061841
26.902551,112.527856,190515061851
26.902551,112.527856,190515061901
26.902551,112.527856,190515061911
26.902551,112.527856,190515061921
26.902551,112.527856,190515061931
26.902551,112.527856,190515061941
26.902551,112.527856,190515061951
26.902551,112.527856,190515062001
26.902551,112.527856,190515062011
26.902551,112.527856,190515062021
26.902551,112.527856,190515062031
26.902551,112.527856,190515062041
26.902551,112.527856,190515062051
26.902551,112.527856,190515062101
26.902551,112.527856,190515062111
26.902551,112.527856,190515062121
26.902551,112.527856,190515062131
26.902551,112.527856,190515062141
26.902551,112.527856,190515062151
26.902551,112.527856,190515062201
26.902551,112.527856,190515062211
26.902551,112.527856,190515062221
26.902551,112.527856,190515062231
26.902551,112.527856,190515062241
26.896216,112.621007,190515091104
26.896808,112.620606,190515091114
26.897614,112.620079,190515091124
26.898086,112.619796,190515091134
26.898781,112.619406,190515091144
26.899104,112.619226,190515091150
26.899246,112.619101,190515091200
26.899776,112.618612,190515091210
26.900568,112.618049,190515091220
26.90132,112.617571,190515091230
26.90148,112.617474,190515091240
26.901766,112.617242,190515091250
26.901765,112.617247,190515091300
26.901765,112.617249,190515091310
26.901765,112.617251,190515091320
26.90196,112.617064,190515091330
26.902531,112.616781,190515091340
26.903123,112.616585,190515091350
26.903741,112.616385,190515091400
26.904365,112.616221,190515091410
26.904358,112.61621,190515091420
26.904443,112.61617,190515091428
26.904663,112.616088,190515091438
26.904993,112.61598,190515091444
26.905605,112.615723,190515091454
26.906208,112.615603,190515091504
26.906718,112.615748,190515091511
26.907155,112.61615,190515091517
26.90745,112.616966,190515091527
26.907728,112.617819,190515091537
26.908115,112.618704,190515091547
26.908491,112.619749,190515091557
26.908695,112.620377,190515091607
26.90898,112.621074,190515091617
26.909053,112.621306,190515091627
26.909231,112.621736,190515091635
26.909415,112.622031,190515091643
26.909548,112.621911,190515091648
26.90955,112.621667,190515091652
26.90925,112.620901,190515091702
26.908918,112.620051,190515091712
26.90872,112.619736,190515091718
26.908463,112.619184,190515091724
26.908043,112.618242,190515091734
26.908015,112.617999,190515091740
26.908143,112.617849,190515091744
26.908286,112.617854,190515091747
26.908815,112.617992,190515091757
26.909005,112.618124,190515091807
26.909006,112.618131,190515091817
26.90941,112.618321,190515091827
26.902551,112.527856,190515062251
26.902551,112.527856,190515062301
26.902551,112.527856,190515062311
26.902551,112.527856,190515062321
26.902551,112.527856,190515062331
26.902551,112.527856,190515062341
26.902551,112.527856,190515062351
26.902551,112.527856,190515062401
26.902551,112.527856,190515062411
26.902551,112.527856,190515062421
26.902551,112.527856,190515062431
26.902551,112.527856,190515062441
26.902551,112.527856,190515062451
26.902551,112.527856,190515062501
26.902551,112.527856,190515062511
26.902551,112.527856,190515062521
26.902551,112.527856,190515062531
26.902551,112.527856,190515062541
26.902551,112.527856,190515062551
26.902551,112.527856,190515062601
26.902551,112.527856,190515062611
26.902551,112.527856,190515062621
26.902551,112.527856,190515062631
26.902551,112.527856,190515062641
26.902551,112.527856,190515062651
26.902551,112.527856,190515062701
26.909703,112.618407,190515091832
26.910245,112.618506,190515091842
26.910826,112.618661,190515091852
26.911081,112.618729,190515091902
26.91108,112.618729,190515091912
26.91109,112.618746,190515091922
26.911131,112.618852,190515091927
26.911325,112.619271,190515091937
26.911481,112.619756,190515091947
26.911691,112.620184,190515091957
26.91191,112.620547,190515092007
26.911956,112.620637,190515092017
26.912011,112.620716,190515092027
26.91204,112.620912,190515092032
26.912136,112.621159,190515092042
26.912323,112.621292,190515092047
26.912511,112.621491,190515092054
26.912696,112.621814,190515092104
26.912738,112.621942,190515092108
26.912851,112.622194,190515092118
26.913051,112.622697,190515092128
26.913186,112.623207,190515092138
26.9133,112.623556,190515092147
26.913445,112.623649,190515092152
26.913496,112.623684,190515092202
26.907718,112.617411,190515093025
26.907436,112.616653,190515093035
26.907323,112.615828,190515093043
26.907593,112.614878,190515093053
26.907418,112.614526,190515093057
26.907105,112.614341,190515093101
26.906268,112.614373,190515093111
26.905888,112.615065,190515093120
26.905471,112.61544,190515093130
26.90488,112.615678,190515093140
26.904318,112.615875,190515093150
26.904303,112.615873,190515093200
26.904176,112.615901,190515093208
26.903563,112.61626,190515093218
26.902818,112.616528,190515093228
26.902391,112.616666,190515093238
26.902388,112.616655,190515093248
26.902386,112.616651,190515093258
26.902385,112.61665,190515093308
26.902388,112.616646,190515093318
26.90239,112.616655,190515093328
26.902386,112.616651,190515093338
26.902365,112.616661,190515093348
26.902203,112.616771,190515093353
26.901656,112.617181,190515093403
26.901395,112.617339,190515093413
26.901371,112.617351,190515093423
26.90109,112.617476,190515093430
26.900658,112.617756,190515093440
26.899941,112.618332,190515093450
26.899233,112.618834,190515093500
26.898623,112.619259,190515093510
26.898514,112.619316,190515093520
26.898511,112.619316,190515093530
26.898403,112.619404,190515093540
26.898069,112.619644,190515093547
26.897549,112.620021,190515093557
26.896984,112.620436,190515093607
26.896858,112.620507,190515093617
26.896849,112.620506,190515093627
26.896729,112.620511,190515093631
26.896543,112.620601,190515093635
26.896026,112.620961,190515093645
26.895723,112.621186,190515093655
26.895434,112.621359,190515093702
26.895451,112.621224,190515093712
26.895406,112.620951,190515093722
26.895393,112.620909,190515093732
26.895234,112.620509,190515093739
26.895214,112.620382,190515093749
26.895234,112.620229,190515093753
26.895096,112.619844,190515093801
26.895083,112.619641,190515093807
26.894998,112.619114,190515093817
26.894981,112.619146,190515093827
26.894984,112.619146,190515093837
26.895011,112.619089,190515093847
26.895013,112.618691,190515093857
26.895041,112.618347,190515093902
26.895039,112.618157,190515093905
26.895008,112.617961,190515093915
26.895044,112.617841,190515093925
26.895056,112.617714,190515093935
26.894943,112.617594,190515093938
26.894606,112.617171,190515093943
26.893968,112.616726,190515093953
26.893578,112.616568,190515094003
26.893061,112.616526,190515094013
26.892479,112.616623,190515094023
26.892218,112.616672,190515094033
26.892189,112.616767,190515094039
26.892234,112.617336,190515094049
26.892149,112.617837,190515094059
26.892104,112.618389,190515094109
26.892066,112.618634,190515094119
26.891849,112.618941,190515094129
26.893309,112.606153,190515101807
26.893249,112.606173,190515101817
26.893251,112.606176,190515101827
26.893124,112.606201,190515101837
26.892663,112.60634,190515101847
26.892069,112.606495,190515101857
26.891998,112.6065,190515101907
26.891884,112.606455,190515101917
26.891656,112.606548,190515101920
26.890819,112.607021,190515101930
26.890143,112.607296,190515101940
26.889376,112.607513,190515101950
26.888678,112.607728,190515102000
26.887959,112.607948,190515102010
26.887596,112.608056,190515102020
26.887596,112.608056,190515102030
26.887598,112.608053,190515102040
26.887599,112.608053,190515102050
26.887599,112.608051,190515102100
26.887443,112.608076,190515102110
26.887429,112.608073,190515102120
26.887324,112.608171,190515102130
26.887276,112.608366,190515102134
26.887276,112.609323,190515102144
26.887198,112.610441,190515102154
26.887063,112.611415,190515102204
26.887066,112.612341,190515102214
26.887138,112.613358,190515102224
26.887209,112.614393,190515102234
26.887289,112.615465,190515102244
26.887358,112.616433,190515102254
26.887413,112.617316,190515102304
26.887418,112.618017,190515102314
26.887256,112.618554,190515102321
26.886986,112.618832,190515102326
26.886633,112.618962,190515102331
26.886199,112.618929,190515102337
26.885838,112.618692,190515102343
26.885609,112.618292,190515102349
26.885579,112.617959,190515102354
26.885591,112.617299,190515102404
26.885666,112.617247,190515102406
26.886353,112.617091,190515102416
26.886904,112.616959,190515102426
26.886999,112.616932,190515102436
26.887431,112.616824,190515102446
26.888021,112.616714,190515102456
26.888734,112.616628,190515102506
26.889503,112.616596,190515102516
26.890123,112.616548,190515102526
26.890266,112.6165,190515102536
26.902551,112.527856,190515062711
26.902551,112.527856,190515062721
26.902551,112.527856,190515062731
26.902551,112.527856,190515062741
26.902551,112.527856,190515062751
26.902551,112.527856,190515062801
26.902551,112.527856,190515062811
26.902551,112.527856,190515062821
26.902551,112.527856,190515062831
26.902551,112.527856,190515062841
26.902551,112.527856,190515062851
26.902551,112.527856,190515062901
26.902551,112.527856,190515062911
26.902551,112.527856,190515062922
26.902551,112.527856,190515062932
26.902551,112.527856,190515062943
26.902551,112.527856,190515062954
26.902551,112.527856,190515063004
26.902551,112.527856,190515063015
26.902551,112.527856,190515063025
26.902551,112.527856,190515063035
26.902551,112.527856,190515063045
26.902551,112.527856,190515063055
26.902551,112.527856,190515063106
26.902551,112.527856,190515063116
26.890508,112.616488,190515102546
26.891221,112.616488,190515102556
26.891766,112.61649,190515102606
26.892466,112.616328,190515102616
26.892924,112.616238,190515102623
26.892939,112.616233,190515102633
26.893431,112.616076,190515102643
26.893888,112.615938,190515102653
26.894306,112.615926,190515102702
26.894403,112.616136,190515102706
26.894464,112.616376,190515102716
26.894458,112.616435,190515102726
26.894404,112.616799,190515102731
26.894474,112.617282,190515102741
26.894566,112.617811,190515102751
26.894614,112.618032,190515102756
26.894729,112.618382,190515102806
26.894888,112.618659,190515102816
26.894934,112.618971,190515102826
26.894941,112.618987,190515102836
26.894943,112.618987,190515102846
26.895114,112.619347,190515102856
26.895388,112.619996,190515102906
26.895449,112.620332,190515102916
26.895453,112.620336,190515102926
26.891061,112.599096,190515070701
26.891061,112.599096,190515070711
26.891061,112.599096,190515070721
26.891061,112.599096,190515070731
26.891061,112.599096,190515070741
26.891061,112.599096,190515070751
26.891061,112.599096,190515070801
26.891061,112.599096,190515070811
26.891061,112.599096,190515070821
26.891061,112.599096,190515070831
26.891061,112.599096,190515070841
26.891061,112.599096,190515070851
26.891061,112.599096,190515070901
26.891061,112.599096,190515070911
26.891061,112.599096,190515070921
26.891061,112.599096,190515070931
26.891061,112.599096,190515070941
26.891761,112.599318,190515070945
26.892113,112.599458,190515070951
26.892211,112.599449,190515070954
26.892429,112.599483,190515070958
26.893223,112.599801,190515071008
26.893986,112.600415,190515071018
26.894686,112.600958,190515071028
26.895079,112.601163,190515071038
26.907946,112.617672,190515115015
26.907863,112.617607,190515115025
26.907861,112.617606,190515115035
26.907803,112.617546,190515115045
26.907766,112.617481,190515115055
26.907713,112.617379,190515115105
26.907686,112.617302,190515115109
26.907591,112.617032,190515115119
26.907531,112.616901,190515115129
26.907443,112.616796,190515115139
26.90734,112.616731,190515115149
26.907343,112.616721,190515115159
26.90733,112.616445,190515115207
26.907321,112.615936,190515115217
