"Latitude","Longitude"
26.896128,112.621054
26.896124,112.621044
26.896119,112.621041
26.902551,112.527856
26.902551,112.527856
26.902551,112.527856
26.902551,112.527856
26.902551,112.527856
26.902551,112.527856
26.902551,112.527856
26.902551,112.527856
26.902551,112.527856
26.902551,112.527856
26.902551,112.527856
26.902551,112.527856
26.902551,112.527856
26.902551,112.527856
26.902551,112.527856
26.902551,112.527856
26.902551,112.527856
26.902551,112.527856
26.902551,112.527856
26.902551,112.527856
26.902551,112.527856
26.902551,112.527856
26.902551,112.527856
26.902551,112.527856
26.902551,112.527856
26.896216,112.621007
26.896808,112.620606
26.897614,112.620079
26.898086,112.619796
26.898781,112.619406
26.899104,112.619226
26.899246,112.619101
26.899776,112.618612
26.900568,112.618049
26.90132,112.617571
26.90148,112.617474
26.901766,112.617242
26.901765,112.617247
26.901765,112.617249
26.901765,112.617251
26.90196,112.617064
26.902531,112.616781
26.903123,112.616585
26.903741,112.616385
26.904365,112.616221
26.904358,112.61621
26.904443,112.61617
26.904663,112.616088
26.904993,112.61598
26.905605,112.615723
26.906208,112.615603
26.906718,112.615748
26.907155,112.61615
26.90745,112.616966
26.907728,112.617819
26.908115,112.618704
26.908491,112.619749
26.908695,112.620377
26.90898,112.621074
26.909053,112.621306
26.909231,112.621736
26.909415,112.622031
26.909548,112.621911
26.90955,112.621667
26.90925,112.620901
26.908918,112.620051
26.90872,112.619736
26.908463,112.619184
26.908043,112.618242
26.908015,112.617999
26.908143,112.617849
26.908286,112.617854
26.908815,112.617992
26.909005,112.618124
26.909006,112.618131
26.90941,112.618321
26.902551,112.527856
26.902551,112.527856
26.902551,112.527856
26.902551,112.527856
26.902551,112.527856
26.902551,112.527856
26.902551,112.527856
26.902551,112.527856
26.902551,112.527856
26.902551,112.527856
26.902551,112.527856
26.902551,112.527856
26.902551,112.527856
26.902551,112.527856
26.902551,112.527856
26.902551,112.527856
26.902551,112.527856
26.902551,112.527856
26.902551,112.527856
26.902551,112.527856
26.902551,112.527856
26.902551,112.527856
26.902551,112.527856
26.902551,112.527856
26.902551,112.527856
26.902551,112.527856
26.909703,112.618407
26.910245,112.618506
26.910826,112.618661
26.911081,112.618729
26.91108,112.618729
26.91109,112.618746
26.911131,112.618852
26.911325,112.619271
26.911481,112.619756
26.911691,112.620184
26.91191,112.620547
26.911956,112.620637
26.912011,112.620716
26.91204,112.620912
26.912136,112.621159
26.912323,112.621292
26.912511,112.621491
26.912696,112.621814
26.912738,112.621942
26.912851,112.622194
26.913051,112.622697
26.913186,112.623207
26.9133,112.623556
26.913445,112.623649
26.913496,112.623684
26.907718,112.617411
26.907436,112.616653
26.907323,112.615828
26.907593,112.614878
26.907418,112.614526
26.907105,112.614341
26.906268,112.614373
26.905888,112.615065
26.905471,112.61544
26.90488,112.615678
26.904318,112.615875
26.904303,112.615873
26.904176,112.615901
26.903563,112.61626
26.902818,112.616528
26.902391,112.616666
26.902388,112.616655
26.902386,112.616651
26.902385,112.61665
26.902388,112.616646
26.90239,112.616655
26.902386,112.616651
26.902365,112.616661
26.902203,112.616771
26.901656,112.617181
26.901395,112.617339
26.901371,112.617351
26.90109,112.617476
26.900658,112.617756
26.899941,112.618332
26.899233,112.618834
26.898623,112.619259
26.898514,112.619316
26.898511,112.619316
26.898403,112.619404
26.898069,112.619644
26.897549,112.620021
26.896984,112.620436
26.896858,112.620507
26.896849,112.620506
26.896729,112.620511
26.896543,112.620601
26.896026,112.620961
26.895723,112.621186
26.895434,112.621359
26.895451,112.621224
26.895406,112.620951
26.895393,112.620909
26.895234,112.620509
26.895214,112.620382
26.895234,112.620229
26.895096,112.619844
26.895083,112.619641
26.894998,112.619114
26.894981,112.619146
26.894984,112.619146
26.895011,112.619089
26.895013,112.618691
26.895041,112.618347
26.895039,112.618157
26.895008,112.617961
26.895044,112.617841
26.895056,112.617714
26.894943,112.617594
26.894606,112.617171
26.893968,112.616726
26.893578,112.616568
26.893061,112.616526
26.892479,112.616623
26.892218,112.616672
26.892189,112.616767
26.892234,112.617336
26.892149,112.617837
26.892104,112.618389
26.892066,112.618634
26.891849,112.618941
26.893309,112.606153
26.893249,112.606173
26.893251,112.606176
26.893124,112.606201
26.892663,112.60634
26.892069,112.606495
26.891998,112.6065
26.891884,112.606455
26.891656,112.606548
26.890819,112.607021
26.890143,112.607296
26.889376,112.607513
26.888678,112.607728
26.887959,112.607948
26.887596,112.608056
26.887596,112.608056
26.887598,112.608053
26.887599,112.608053
26.887599,112.608051
26.887443,112.608076
26.887429,112.608073
26.887324,112.608171
26.887276,112.608366
26.887276,112.609323
26.887198,112.610441
26.887063,112.611415
26.887066,112.612341
26.887138,112.613358
26.887209,112.614393
26.887289,112.615465
26.887358,112.616433
26.887413,112.617316
26.887418,112.618017
26.887256,112.618554
26.886986,112.618832
26.886633,112.618962
26.886199,112.618929
26.885838,112.618692
26.885609,112.618292
26.885579,112.617959
26.885591,112.617299
26.885666,112.617247
26.886353,112.617091
26.886904,112.616959
26.886999,112.616932
26.887431,112.616824
26.888021,112.616714
26.888734,112.616628
26.889503,112.616596
26.890123,112.616548
26.890266,112.6165
26.902551,112.527856
26.902551,112.527856
26.902551,112.527856
26.902551,112.527856
26.902551,112.527856
26.902551,112.527856
26.902551,112.527856
26.902551,112.527856
26.902551,112.527856
26.902551,112.527856
26.902551,112.527856
26.902551,112.527856
26.902551,112.527856
26.902551,112.527856
26.902551,112.527856
26.902551,112.527856
26.902551,112.527856
26.902551,112.527856
26.902551,112.527856
26.902551,112.527856
26.902551,112.527856
26.902551,112.527856
26.902551,112.527856
26.902551,112.527856
26.902551,112.527856
26.890508,112.616488
26.891221,112.616488
26.891766,112.61649
26.892466,112.616328
26.892924,112.616238
26.892939,112.616233
26.893431,112.616076
26.893888,112.615938
26.894306,112.615926
26.894403,112.616136
26.894464,112.616376
26.894458,112.616435
26.894404,112.616799
26.894474,112.617282
26.894566,112.617811
26.894614,112.618032
26.894729,112.618382
26.894888,112.618659
26.894934,112.618971
26.894941,112.618987
26.894943,112.618987
26.895114,112.619347
26.895388,112.619996
26.895449,112.620332
26.895453,112.620336
26.891061,112.599096
26.891061,112.599096
26.891061,112.599096
26.891061,112.599096
26.891061,112.599096
26.891061,112.599096
26.891061,112.599096
26.891061,112.599096
26.891061,112.599096
26.891061,112.599096
26.891061,112.599096
26.891061,112.599096
26.891061,112.599096
26.891061,112.599096
26.891061,112.599096
26.891061,112.599096
26.891061,112.599096
26.891761,112.599318
26.892113,112.599458
26.892211,112.599449
26.892429,112.599483
26.893223,112.599801
26.893986,112.600415
26.894686,112.600958
26.895079,112.601163
26.907946,112.617672
26.907863,112.617607
26.907861,112.617606
26.907803,112.617546
26.907766,112.617481
26.907713,112.617379
26.907686,112.617302
26.907591,112.617032
26.907531,112.616901
26.907443,112.616796
26.90734,112.616731
26.907343,112.616721
26.90733,112.616445
26.907321,112.615936
26.907378,112.6157
26.907441,112.615573
26.907631,112.61509
26.907575,112.614706
26.90739,112.614466
26.907151,112.614338
26.906588,112.614378
26.906128,112.615131
26.90569,112.615478
26.905075,112.61576
26.904441,112.616006
26.904326,112.616003
26.904326,112.616005
26.90432,112.616006
26.904315,112.616011
26.904261,112.616036
26.904096,112.616113
26.90369,112.61633
26.903148,112.616503
26.903033,112.616546
26.903021,112.616555
26.902571,112.616711
26.901936,112.616999
26.901256,112.617541
26.900668,112.617964
26.899946,112.618577
26.899208,112.619004
26.898696,112.619376
26.898188,112.619902
26.897438,112.620489
26.896974,112.620774
26.896964,112.620772
26.896963,112.620776
26.896494,112.621146
26.896146,112.621336
26.896048,112.621296
26.895654,112.621649
26.895426,112.621772
26.895526,112.621656
26.895543,112.621174
26.895676,112.620059
26.895698,112.619817
26.895669,112.619751
26.895218,112.619212
26.895003,112.618609
26.894846,112.618277
26.894728,112.618077
26.894693,112.617906
26.894628,112.617399
26.894616,112.616997
26.894584,112.616704
26.894571,112.61663
26.894344,112.616031
26.894198,112.615901
26.894041,112.615911
26.893249,112.616173
26.892621,112.616398
26.892241,112.616485
26.892091,112.616605
26.892093,112.616706
26.892156,112.616831
26.892183,112.616932
26.892226,112.617169
26.892233,112.617749
26.892246,112.618274
26.892176,112.618494
26.892178,112.618642
26.892159,112.618781
26.892038,112.618979
26.891403,112.619909
26.891096,112.620237
26.890693,112.620337
26.890081,112.619972
26.889334,112.619482
26.888613,112.619067
26.887976,112.618616
26.887709,112.618271
26.887571,112.617766
26.887489,112.616744
26.887398,112.615571
26.887308,112.614318
26.887239,112.613188
26.887189,112.612163
26.887243,112.610973
26.887421,112.609786
26.887451,112.609081
26.887451,112.608631
26.895071,112.601158
26.895073,112.60116
26.895073,112.60116
26.895074,112.601161
26.895074,112.601158
26.895073,112.60116
26.895074,112.60116
26.895074,112.60116
26.895074,112.60116
26.895074,112.601161
26.895074,112.601158
26.895074,112.601158
26.895074,112.601158
26.895074,112.601158
26.895074,112.601158
26.895074,112.601158
26.895074,112.601158
26.895074,112.601158
26.895074,112.601158
26.895074,112.601158
26.895074,112.601158
26.895074,112.601158
26.895074,112.601158
26.895074,112.601158
26.895074,112.601158
26.895074,112.601158
26.887518,112.608171
26.887673,112.60804
26.887954,112.607943
26.888721,112.60772
26.888921,112.607701
26.889126,112.607496
26.889843,112.607248
26.890544,112.607033
26.891429,112.60676
26.891799,112.606598
26.892288,112.60638
26.892363,112.606353
26.892373,112.606341
26.892749,112.60639
26.892964,112.606335
26.893163,112.60632
26.893624,112.606205
26.893638,112.606203
26.894201,112.60607
26.894481,112.606005
26.894901,112.605781
26.895344,112.605526
26.895656,112.605343
26.896173,112.60497
26.896296,112.604868
26.896343,112.604755
26.902551,112.527856
26.902551,112.527856
26.902551,112.527856
26.902551,112.527856
26.902551,112.527856
26.902551,112.527856
26.902551,112.527856
26.902551,112.527856
26.902551,112.527856
26.902698,112.527871
26.902526,112.527729
26.902211,112.527557
26.902041,112.527596
26.901923,112.527819
26.901598,112.528746
26.9012,112.529727
26.900848,112.530582
26.900421,112.531599
26.899991,112.532622
26.899609,112.533531
26.899299,112.534318
26.898919,112.535239
26.898526,112.536174
26.898123,112.537134
26.897729,112.538056
26.897299,112.539073
26.896358,112.604516
26.896308,112.604343
26.896349,112.604251
26.896351,112.604048
26.896399,112.603776
26.896499,112.603523
26.896649,112.603386
26.897063,112.603188
26.897223,112.602888
26.897314,112.602735
26.897441,112.602521
26.897391,112.602393
26.896888,112.60204
26.896246,112.601615
26.895514,112.60126
26.894748,112.600903
26.894194,112.600573
26.893776,112.600226
26.893421,112.599899
26.893179,112.599683
26.892929,112.599589
26.892924,112.599588
26.892906,112.599581
26.892816,112.599568
26.892618,112.599429
26.895066,112.601106
26.895066,112.601106
26.896203,112.601676
26.896373,112.601765
26.896448,112.601851
26.896671,112.601975
26.897269,112.60228
26.897663,112.6026
26.897769,112.60318
26.897756,112.603361
26.897804,112.603521
26.897771,112.603801
26.897566,112.60407
26.897018,112.604386
26.897001,112.60439
26.896601,112.60459
26.895953,112.604935
26.895031,112.605531
26.894238,112.605926
26.894043,112.605995
26.894046,112.606003
26.894038,112.606008
26.893709,112.606186
26.893206,112.60639
26.893113,112.606421
26.893109,112.606426
26.893109,112.606428
26.893106,112.606428
26.893031,112.606418
26.892733,112.606526
26.892396,112.606698
26.891841,112.606875
26.891786,112.606886
26.891296,112.607065
26.890403,112.607295
26.889664,112.60754
26.889186,112.607636
26.889194,112.607621
26.888743,112.607816
26.887876,112.60807
26.887669,112.608106
26.887668,112.6081
26.887666,112.608101
26.887668,112.608101
26.887666,112.6081
26.887549,112.60813
26.887434,112.608163
26.887369,112.608193
26.887194,112.608413
26.887253,112.60923
26.887194,112.610188
26.887061,112.611265
26.887054,112.612346
26.887141,112.613461
26.887226,112.61462
26.887308,112.615728
26.887384,112.616741
26.887438,112.617626
26.887321,112.618459
26.886946,112.618946
26.886526,112.619069
26.886103,112.618904
26.885644,112.618334
26.885503,112.617297
26.885614,112.617214
26.886268,112.617084
26.886866,112.616954
26.886911,112.616919
26.887773,112.616769
26.888903,112.616692
26.890053,112.616663
26.891149,112.616581
26.892121,112.616533
26.892953,112.616301
26.892949,112.616306
26.893089,112.616208
26.893914,112.615971
26.894286,112.61602
26.894369,112.616123
26.894408,112.616253
26.894424,112.616283
26.894423,112.616301
26.894334,112.616548
26.894484,112.617364
26.894658,112.618189
26.894733,112.618564
26.894829,112.618764
26.894839,112.619099
26.894821,112.619219
26.894851,112.619329
26.895011,112.620164
26.895214,112.621021
26.895249,112.621109
26.895249,112.621114
26.895504,112.621631
26.895551,112.621721
26.895561,112.621757
26.895669,112.621771
26.895753,112.621647
26.896088,112.621209
26.896076,112.621184
26.895074,112.601158
26.895074,112.601158
26.895074,112.601158
26.895074,112.601158
26.895074,112.601158
26.895074,112.601158
26.895074,112.601158
26.895074,112.601158
26.895074,112.601158
26.895074,112.601158
26.895074,112.601158
26.895074,112.601158
26.895074,112.601158
26.895074,112.601158
26.895074,112.601158
26.895074,112.601158
26.895074,112.601158
26.895074,112.601158
26.895074,112.601158
26.895074,112.601158
26.895074,112.601158
26.895074,112.601158
26.895074,112.601158
26.895074,112.601158
26.895074,112.601158
26.896214,112.621101
26.896923,112.620559
26.897891,112.619872
26.898866,112.619242
26.899141,112.619047
26.899204,112.619001
26.899794,112.618586
26.900691,112.618012
26.90139,112.617551
26.901513,112.617457
26.901768,112.617206
26.901768,112.617197
26.901768,112.617194
26.9018,112.617179
26.902215,112.616911
26.902855,112.61666
26.903606,112.616391
26.904178,112.616213
26.904195,112.61621
26.904571,112.615961
26.905381,112.61562
26.906131,112.615508
26.906913,112.615781
26.907143,112.616161
26.90758,112.617222
26.907955,112.618222
26.908321,112.619246
26.908681,112.620276
26.909173,112.621342
26.909476,112.621767
26.909521,112.621691
26.909416,112.621529
26.90925,112.621039
26.908878,112.620034
26.908478,112.619264
26.90799,112.618089
26.908005,112.617831
26.908158,112.617789
26.908428,112.617882
26.909038,112.618092
26.909045,112.618107
26.909563,112.618332
26.910348,112.618441
26.911125,112.618702
26.911186,112.618736
26.911238,112.618861
26.91151,112.619609
26.911891,112.620474
26.912061,112.620814
26.912071,112.620826
26.912191,112.620986
26.896869,112.540096
26.896491,112.540966
26.896221,112.541324
26.895913,112.541374
26.894984,112.541386
26.894678,112.541454
26.894598,112.541648
26.894598,112.542324
26.894536,112.543121
26.894556,112.543259
26.894571,112.543499
26.894629,112.543806
26.894626,112.544614
26.894614,112.545659
26.894611,112.546679
26.894553,112.547216
26.894298,112.547296
26.893284,112.547259
26.892489,112.547258
26.892364,112.547251
26.892361,112.547248
26.892063,112.547378
26.892024,112.547649
26.892056,112.548581
26.892044,112.549674
26.894669,112.600996
26.894669,112.600996
26.894669,112.600996
26.894669,112.600996
26.894669,112.600996
26.894669,112.600996
26.894669,112.600996
26.894669,112.600996
26.894669,112.600996
26.894669,112.600996
26.894669,112.600996
26.894669,112.600996
26.894669,112.600996
26.894669,112.600996
26.894669,112.600996
26.894669,112.600996
26.894669,112.600996
26.894669,112.600996
26.894669,112.600996
26.894669,112.600996
26.894669,112.600996
26.894669,112.600996
26.894669,112.600996
26.894669,112.600996
26.894669,112.600996
26.895074,112.601158
26.895074,112.601158
26.895074,112.601158
26.895074,112.601158
26.895074,112.601158
26.895074,112.601158
26.895074,112.601158
26.895074,112.601158
26.895074,112.601158
26.895074,112.601158
26.895074,112.601158
26.895074,112.601158
26.895074,112.601158
26.895074,112.601158
26.895074,112.601158
26.895074,112.601158
26.895074,112.601158
26.895074,112.601158
26.895074,112.601158
26.895074,112.601158
26.895074,112.601158
26.895074,112.601158
26.895074,112.601158
26.895074,112.601158
26.895074,112.601158
26.895074,112.601158
26.892053,112.550706
26.892029,112.55174
26.892034,112.552656
26.892048,112.552763
26.892048,112.552763
26.892046,112.552768
26.892049,112.552761
26.892048,112.552763
26.892046,112.55277
26.892044,112.553391
26.892041,112.554448
26.892049,112.555566
26.892043,112.556748
26.892029,112.557915
26.892031,112.55898
26.892031,112.560101
26.892031,112.56128
26.892016,112.562443
26.891891,112.563145
26.891651,112.563188
26.890661,112.563191
26.890146,112.563181
26.889723,112.563176
26.888754,112.563183
26.887956,112.563205
26.894669,112.600996
26.894669,112.600996
26.894669,112.600996
26.894669,112.600996
26.894669,112.600996
26.894669,112.600996
26.894669,112.600996
26.894669,112.600996
26.894669,112.600996
26.894669,112.600996
26.894669,112.600996
26.894669,112.600996
26.894669,112.600996
26.894669,112.600996
26.894669,112.600996
26.894669,112.600996
26.894669,112.600996
26.894669,112.600996
26.894669,112.600996
26.894669,112.600996
26.894669,112.600996
26.894669,112.600996
26.894669,112.600996
26.894669,112.600996
26.894669,112.600996
26.894669,112.600996
26.894669,112.600996
26.894669,112.600996
26.894669,112.600996
26.894669,112.600996
26.894669,112.600996
26.894669,112.600996
26.894669,112.600996
26.894669,112.600996
26.894669,112.600996
26.894669,112.600996
26.894669,112.600996
26.894669,112.600996
26.894669,112.600996
26.894669,112.600996
26.894669,112.600996
26.894669,112.600996
26.894669,112.600996
26.894669,112.600996
26.894669,112.600996
26.894669,112.600996
26.894669,112.600996
26.894669,112.600996
26.894669,112.600996
26.894669,112.600996
26.894669,112.600996
