latitude,longitude
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208533,112.916296
28.208955,112.916531
28.20909,112.91655
28.20909,112.91655
28.20909,112.91655
28.20909,112.91655
28.20909,112.91655
28.20909,112.91655
28.20909,112.91655
28.20909,112.91655
28.20909,112.91655
28.20909,112.91655
28.20909,112.91655
28.20909,112.91655
28.20909,112.91655
28.20909,112.91655
28.20909,112.91655
28.20909,112.91655
28.20909,112.91655
28.20909,112.91655
28.20909,112.91655
28.20909,112.91655
28.20909,112.91655
28.20909,112.91655
28.20909,112.91655
28.20909,112.91655
28.20909,112.91655
28.20909,112.91655
28.20909,112.91655
28.20909,112.91655
28.20909,112.91655
28.20909,112.91655
28.20909,112.91655
28.20909,112.91655
28.20909,112.91655
28.20909,112.91655
28.20909,112.91655
28.20909,112.91655
28.20909,112.91655
28.20909,112.91655
28.20909,112.91655
28.20909,112.91655
28.20909,112.91655
28.20909,112.91655
28.20909,112.91655
28.20909,112.91655
28.20909,112.91655
28.20909,112.91655
28.211118,112.866125
28.211956,112.865313
28.214068,112.865215
28.217196,112.865423
28.21779,112.8655
28.21779,112.8655
28.217986,112.863825
28.218028,112.860173
28.218065,112.856598
28.219848,112.856178
28.220496,112.856126
28.22284,112.856141
28.223826,112.85612
28.224046,112.856136
28.224046,112.856136
28.226558,112.856611
28.22803,112.856973
28.228783,112.8594
28.228806,112.862153
28.228853,112.863936
28.228946,112.865746
28.22974,112.866648
28.230993,112.866236
28.231743,112.86742
28.231888,112.86758
28.232768,112.86858
28.23415,112.869601
28.236356,112.870793
28.236258,112.873028
28.235881,112.874155
28.234975,112.876773
28.235696,112.87828
28.238501,112.878806
28.239478,112.879391
28.239795,112.879673
28.239855,112.879735
28.242288,112.88149
28.243978,112.881665
28.244226,112.881703
28.244348,112.881726
28.244468,112.881748
28.245401,112.882086
28.246255,112.882483
28.247088,112.882713
28.246943,112.882585
28.246943,112.882585
28.246943,112.882585
28.246943,112.882585
28.246943,112.882585
28.246943,112.882585
28.246943,112.882585
28.246943,112.882585
28.246943,112.882585
28.246943,112.882585
28.246943,112.882585
28.246943,112.882585
28.246943,112.882585
28.246943,112.882585
28.246943,112.882585
28.246943,112.882585
28.246943,112.882585
28.246943,112.882585
28.246943,112.882585
28.246943,112.882585
28.246943,112.882585
28.246943,112.882585
28.246943,112.882585
28.246943,112.882585
28.246943,112.882585
28.246943,112.882585
28.246943,112.882585
28.246943,112.882585
28.246943,112.882585
28.246943,112.882585
